"CHEM_HISTORY_SAMPLE_ID","EVENT_SMAS_ID","CHS_SITE_ID_CORR_IND","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATE","CHS_SAMPLE_RECEIPT_DATE","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","LAB_INTERNAL_20190723","N","ALSRNY","644248-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-23 03:56:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190721","N","ALSRNY","644006-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-21 12:53:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644038-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-19 21:44:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341468-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-29 17:39:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341109-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-23 18:32:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644730-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-25 08:30:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644039-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-19 20:56:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644767-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-25 13:49:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190727","N","ALSRNY","644967-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-27 11:25:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","644422-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-23 11:26:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","644748-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-24 17:54:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341110-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-23 18:32:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","644597-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-24 10:21:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KASH-0.3_20190718","N","ALSRNY","07-KASH-0.3-07182019-WDUP","07-KASH-0.3-07182019-W","WS","N","LR","Lab","07-KASH-0.3-07182019-W","R1906753",2019-07-18 14:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-BGST-0.1_20190718","N","ALSRNY","07-BGST-0.1-07182019-WDUP","07-BGST-0.1-07182019-W","WS","N","LR","Lab","07-BGST-0.1-07182019-W","R1906753",2019-07-18 11:45:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T89-0.2_20190717","N","ALSRNY","07-SKAT_T89-0.2-07172019-WMS","07-SKAT_T89-0.2-07172019-W","WS","N","MS","Lab","07-SKAT_T89-0.2-07172019-W","R1906753",2019-07-17 12:00:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T93a-0.5_20190717","N","ALSRNY","07-SKAT_T93A-0.5-07172019-WMS","07-SKAT_T93a-0.5-07172019-W","WS","N","MS","Lab","07-SKAT_T93a-0.5-07172019-W","R1906753",2019-07-17 12:45:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-BSWP-0.1_20190717","N","ALSRNY","07-BSWP-0.1-07172019-WMS","07-BSWP-0.1-07172019-W","WS","N","MS","Lab","07-BSWP-0.1-07172019-W","R1906753",2019-07-17 10:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-CTLE-0.1_20190717","Y","ALSRNY","07-MASH-0.1-07172019-WMS","07-MASH-0.1-07172019-W","WS","N","MS","Lab","07-MASH-0.1-07172019-W","R1906753",2019-07-17 16:00:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T2-0.1_20190717","N","ALSRNY","07-SKAT_T2-0.1-07172019-WMS","07-SKAT_T2-0.1-07172019-W","WS","N","MS","Lab","07-SKAT_T2-0.1-07172019-W","R1906753",2019-07-17 07:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T5-0.1_20190717","N","ALSRNY","07-SKAT_T5-0.1-07172019-WMS","07-SKAT_T5-0.1-07172019-W","WS","N","MS","Lab","07-SKAT_T5-0.1-07172019-W","R1906753",2019-07-17 08:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-GROU-1.5_20190717","N","ALSRNY","07-GROU-1.5-07172019-WMS","07-GROU-1.5-07172019-W","WS","N","MS","Lab","07-GROU-1.5-07172019-W","R1906753",2019-07-17 09:45:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KASH-0.3_20190718","N","ALSRNY","07-KASH-0.3-07182019-WMS","07-KASH-0.3-07182019-W","WS","N","MS","Lab","07-KASH-0.3-07182019-W","R1906753",2019-07-18 14:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-BGST-0.1_20190718","N","ALSRNY","07-BGST-0.1-07182019-WMS","07-BGST-0.1-07182019-W","WS","N","MS","Lab","07-BGST-0.1-07182019-W","R1906753",2019-07-18 11:45:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KASH-0.3_20190718","N","ALSRNY","07-KASH-0.3-07182019-EBMS","07-KASH-0.3-07182019-EB","WS","EB","MS","Lab","07-KASH-0.3-07182019-EB","R1906753",2019-07-18 14:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T89-0.2_20190717","N","ALSRNY","07-SKAT_T89-0.2-07172019-WMSD","07-SKAT_T89-0.2-07172019-W","WS","N","SD","Lab","07-SKAT_T89-0.2-07172019-W","R1906753",2019-07-17 12:00:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T93a-0.5_20190717","N","ALSRNY","07-SKAT_T93A-0.5-07172019-WMSD","07-SKAT_T93a-0.5-07172019-W","WS","N","SD","Lab","07-SKAT_T93a-0.5-07172019-W","R1906753",2019-07-17 12:45:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-BSWP-0.1_20190717","N","ALSRNY","07-BSWP-0.1-07172019-WMSD","07-BSWP-0.1-07172019-W","WS","N","SD","Lab","07-BSWP-0.1-07172019-W","R1906753",2019-07-17 10:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-CTLE-0.1_20190717","Y","ALSRNY","07-MASH-0.1-07172019-WMSD","07-MASH-0.1-07172019-W","WS","N","SD","Lab","07-MASH-0.1-07172019-W","R1906753",2019-07-17 16:00:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T2-0.1_20190717","N","ALSRNY","07-SKAT_T2-0.1-07172019-WMSD","07-SKAT_T2-0.1-07172019-W","WS","N","SD","Lab","07-SKAT_T2-0.1-07172019-W","R1906753",2019-07-17 07:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-SKAT_T5-0.1_20190717","N","ALSRNY","07-SKAT_T5-0.1-07172019-WMSD","07-SKAT_T5-0.1-07172019-W","WS","N","SD","Lab","07-SKAT_T5-0.1-07172019-W","R1906753",2019-07-17 08:30:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-GROU-1.5_20190717","N","ALSRNY","07-GROU-1.5-07172019-WMSD","07-GROU-1.5-07172019-W","WS","N","SD","Lab","07-GROU-1.5-07172019-W","R1906753",2019-07-17 09:45:00,2019-07-18,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KASH-0.3_20190718","N","ALSRNY","07-KASH-0.3-07182019-WMSD","07-KASH-0.3-07182019-W","WS","N","SD","Lab","07-KASH-0.3-07182019-W","R1906753",2019-07-18 14:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-BGST-0.1_20190718","N","ALSRNY","07-BGST-0.1-07182019-WMSD","07-BGST-0.1-07182019-W","WS","N","SD","Lab","07-BGST-0.1-07182019-W","R1906753",2019-07-18 11:45:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KASH-0.3_20190718","N","ALSRNY","07-KASH-0.3-07182019-EBMSD","07-KASH-0.3-07182019-EB","WS","EB","SD","Lab","07-KASH-0.3-07182019-EB","R1906753",2019-07-18 14:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","73019-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","341162-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","341165-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","73019-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","341162-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","341165-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906753",2019-07-24 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","07-GLNK-0.2_20190718","N","ALSRNY","07-GLNK-0.2-07182019-W","07-GLNK-0.2-07182019-W","WS","N","N","Field",NA,"R1906798",2019-07-18 10:30:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-THOL-1.8_20190718","N","ALSRNY","07-THOL-1.8-07182019-W","07-THOL-1.8-07182019-W","WS","N","N","Field",NA,"R1906798",2019-07-18 08:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-CATH-0.6_20190718","N","ALSRNY","07-CATH-0.6-07182019-W","07-CATH-0.6-07182019-W","WS","N","N","Field",NA,"R1906798",2019-07-18 09:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KEUK-0.1_20190718","N","ALSRNY","07-KEUK-0.1-07182019-W","07-KEUK-0.1-07182019-W","WS","N","N","Field",NA,"R1906798",2019-07-18 13:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644039-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-19 20:56:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644767-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-25 13:14:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190726","N","ALSRNY","644960-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-26 11:01:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190801","N","ALSRNY","645805-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-08-01 13:47:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","644597-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-24 10:14:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190721","N","ALSRNY","644003-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-21 10:40:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644038-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-19 21:43:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341469-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-29 17:40:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341407-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-29 15:27:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644730-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-25 08:30:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644018-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-19 15:10:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644039-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-19 20:56:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644767-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-25 13:49:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190726","N","ALSRNY","644960-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-26 11:21:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190801","N","ALSRNY","645805-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-08-01 14:08:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190724","N","ALSRNY","644597-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-24 10:21:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190721","N","ALSRNY","644003-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-21 10:48:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190719","N","ALSRNY","644038-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-19 21:44:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341469-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-29 17:40:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341407-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-29 15:27:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644730-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-25 08:30:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","07-GLNK-0.2_20190718","N","ALSRNY","07-GLNK-0.2-07182019-WMS","07-GLNK-0.2-07182019-W","WS","N","MS","Lab","07-GLNK-0.2-07182019-W","R1906798",2019-07-18 10:30:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KEUK-0.1_20190718","N","ALSRNY","07-KEUK-0.1-07182019-WMS","07-KEUK-0.1-07182019-W","WS","N","MS","Lab","07-KEUK-0.1-07182019-W","R1906798",2019-07-18 13:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-GLNK-0.2_20190718","N","ALSRNY","07-GLNK-0.2-07182019-WMSD","07-GLNK-0.2-07182019-W","WS","N","SD","Lab","07-GLNK-0.2-07182019-W","R1906798",2019-07-18 10:30:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-KEUK-0.1_20190718","N","ALSRNY","07-KEUK-0.1-07182019-WMSD","07-KEUK-0.1-07182019-W","WS","N","SD","Lab","07-KEUK-0.1-07182019-W","R1906798",2019-07-18 13:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341044-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-23 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341046-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",NA,"R1906798",2019-07-23 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341044-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-23 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","341046-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906798",2019-07-23 00:00:00,NA,"071519CO1W","NYSDEC",NA,"","","",""
"","07-CATH-0.6_20190718","N","ALSRNY","07-CATH-0.6-07182019-WMS","07-CATH-0.6-07182019-W","WS","N","MS","Lab","07-CATH-0.6-07182019-W","R1906798",2019-07-18 09:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","07-CATH-0.6_20190718","N","ALSRNY","07-CATH-0.6-07182019-WMSD","07-CATH-0.6-07182019-W","WS","N","SD","Lab","07-CATH-0.6-07182019-W","R1906798",2019-07-18 09:00:00,2019-07-19,"071519CO1W","NYSDEC",NA,"","","",""
"","04-BLAK-34.9_20190723","N","ALSRNY","04-BLAK-34.9-07232019-W","04-BLAK-34.9-07232019-W","WS","N","N","Field",NA,"R1906883",2019-07-23 12:00:00,2019-07-23,"072219CO1W","NYSDEC",NA,"","","",""
"","04-BLAK_N_T1-1.1_20190723","N","ALSRNY","04-BLAK_N_T1-1.1-07232019-W","04-BLAK_N_T1-1.1-07232019-W","WS","N","N","Field",NA,"R1906883",2019-07-23 13:30:00,2019-07-23,"072219CO1W","NYSDEC",NA,"","","",""
"","04-BLAK_T16-0.8_20190723","N","ALSRNY","04-BLAK_T16-0.8-07232019-W","04-BLAK_T16-0.8-07232019-W","WS","N","N","Field",NA,"R1906883",2019-07-23 14:30:00,2019-07-23,"072219CO1W","NYSDEC",NA,"","","",""
"","04-BLAK-14.7_20190723","N","ALSRNY","04-BLAK-14.7-07232019-W","04-BLAK-14.7-07232019-W","WS","N","N","Field",NA,"R1906883",2019-07-23 15:15:00,2019-07-23,"072219CO1W","NYSDEC",NA,"","","",""
"","04-WOLF-0.2_20190724","N","ALSRNY","04-WOLF-0.2-07242019-W","04-WOLF-0.2-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 10:30:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-EKOY-2.2_20190724","N","ALSRNY","04-EKOY-2.2-07242019-W","04-EKOY-2.2-07242019-W","WS","N_DUPPARENT","N","Field",NA,"R1906883",2019-07-24 11:30:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-WCOY-0.7_20190724","N","ALSRNY","04-WCOY-0.7-07242019-W","04-WCOY-0.7-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 12:30:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-UGNS-97.8_20190724","N","ALSRNY","04-UGNS-97.8-07242019-W","04-UGNS-97.8-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 13:15:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-EKOY-2.2_20190724","N","ALSRNY","04-EKOY-2.2-07242019-W DUP","04-EKOY-2.2-07242019-W DUP","WS","DUP","N","Field",NA,"R1906883",2019-07-24 11:30:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-RUSH-0.4_20190724","N","ALSRNY","04-RUSH-0.4-07242019-W","04-RUSH-0.4-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 14:00:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-BLCE-5.2_20190724","N","ALSRNY","04-BLCE-5.2-07242019-W","04-BLCE-5.2-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 16:00:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-RAGA_T40-0.2_20190724","N","ALSRNY","04-RAGA_T40-0.2-07242019-W","04-RAGA_T40-0.2-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 16:45:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-RAGA_T40-0.2_20190724","N","ALSRNY","04-RAGA_T40-0.2-07242019-W EB","04-RAGA_T40-0.2-07242019-W EB","WS","EB","N","Field",NA,"R1906883",2019-07-24 17:05:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","04-SILO-3.6_20190724","N","ALSRNY","04-SILO-3.6-07242019-W","04-SILO-3.6-07242019-W","WS","N","N","Field",NA,"R1906883",2019-07-24 09:00:00,2019-07-25,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644769-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 18:33:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644678-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 13:23:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644757-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 14:10:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","341385-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 11:37:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","645305-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-29 17:10:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","645086-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-23 20:44:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190801","N","ALSRNY","341683-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-08-01 13:56:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341412-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-29 15:27:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190723","N","ALSRNY","644779-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-23 19:30:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190730","N","ALSRNY","645324-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-30 13:49:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190806","N","ALSRNY","646069-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-08-06 11:54:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","645119-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-29 15:45:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","341385-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 11:37:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","645306-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-29 17:59:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","645252-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 21:41:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190801","N","ALSRNY","341700-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-08-01 16:05:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190729","N","ALSRNY","341413-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-29 15:27:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644944-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 13:50:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190730","N","ALSRNY","645326-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-30 16:22:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190809","N","ALSRNY","646755-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-08-09 17:55:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
"","LAB_INTERNAL_20190725","N","ALSRNY","644945-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",NA,"R1906883",2019-07-25 13:50:00,NA,"072219CO1W","NYSDEC",NA,"","","",""
