"CHEM_HISTORY_BATCH_ID","CHEM_HISTORY_SAMPLE_ID","CHB_SYS_SAMPLE_CDE","CHB_LAB_ANAL_METHOD_NAME","CHB_ANALYSIS_DATE","CHB_FRACTION","CHB_TEST_TYPE","CHB_TEST_BATCH_TYPE","CHB_TEST_BATCH_ID","CREATE_DATE","END_DATE","UPDATE_DATE","UPDATED_BY_GUID"
"","","07-GLNK-0.2-08152019-WS","SM2340B",2019-08-29 02:36:00,"T","initial","Analysis","6-AUG-28","","","",""
"","","07-GLNK-0.2-08152019-WS","Calculation",2019-08-16 17:49:00,"T","initial","Analysis","647868","","","",""
"","","07-GLNK-0.2-08152019-WS","E353.2",2019-09-03 18:11:00,"T","initial","Analysis","649949","","","",""
"","","07-GLNK-0.2-08152019-WS","E353.2",2019-08-16 17:49:00,"T","initial","Analysis","647868","","","",""
"","","07-GLNK-0.2-08152019-WS","Calculation",2019-09-06 13:26:00,"T","initial","Analysis","650305","","","",""
"","","07-GLNK-0.2-08152019-WS","E351.2",2019-09-06 13:26:00,"T","initial","Prep","343905","","","",""
"","","07-GLNK-0.2-08152019-WS","E365.1",2019-09-06 17:20:00,"T","initial","Prep","343377","","","",""
"","","07-GLNK-0.2-08152019-WS","SM2540D",2019-08-21 14:30:00,"T","initial","Analysis","648204","","","",""
"","","07-GLNK-0.2-08152019-WS","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-GLNK-0.2-08152019-WS","E365.1",2019-08-16 15:55:00,"D","initial","Analysis","647876","","","",""
"","","07-CATH-0.6-08152019-WS","SM 2320 B",2019-08-29 18:37:00,"T","initial","Analysis","649352","","","",""
"","","07-CATH-0.6-08152019-WS","E350.1",2019-09-05 21:10:00,"T","initial","Analysis","650365","","","",""
"","","07-CATH-0.6-08152019-WS","SM5310C",2019-08-24 02:26:00,"T","initial","Analysis","648621","","","",""
"","","07-CATH-0.6-08152019-WS","E300.0",2019-08-27 23:32:00,"T","initial","Analysis","649060","","","",""
"","","07-CATH-0.6-08152019-WS","SM10200H",2019-08-29 10:00:00,"T","initial","Prep","342887","","","",""
"","","07-CATH-0.6-08152019-WS","SM2340B",2019-08-29 02:39:00,"T","initial","Analysis","6-AUG-28","","","",""
"","","07-CATH-0.6-08152019-WS","Calculation",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-CATH-0.6-08152019-WS","E353.2",2019-09-03 18:13:00,"T","initial","Analysis","649949","","","",""
"","","07-CATH-0.6-08152019-WS","E353.2",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-CATH-0.6-08152019-WS","Calculation",2019-09-06 13:28:00,"T","initial","Analysis","650305","","","",""
"","","07-CATH-0.6-08152019-WS","E351.2",2019-09-06 13:28:00,"T","initial","Prep","343905","","","",""
"","","07-CATH-0.6-08152019-WS","E365.1",2019-09-06 17:21:00,"T","initial","Prep","343377","","","",""
"","","07-CATH-0.6-08152019-WS","SM2540D",2019-08-22 13:50:00,"T","initial","Analysis","648338","","","",""
"","","07-CATH-0.6-08152019-WS","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-CATH-0.6-08152019-WS","E365.1",2019-08-16 15:55:00,"D","initial","Analysis","647876","","","",""
"","","07-THOL-1.8-08152019-WS","SM 2320 B",2019-08-29 18:43:00,"T","initial","Analysis","649352","","","",""
"","","07-THOL-1.8-08152019-WS","E350.1",2019-09-05 21:11:00,"T","initial","Analysis","650365","","","",""
"","","07-THOL-1.8-08152019-WS","SM5310C",2019-08-24 02:46:00,"T","initial","Analysis","648621","","","",""
"","","07-THOL-1.8-08152019-WS","E300.0",2019-08-27 23:38:00,"T","initial","Analysis","649060","","","",""
"","","07-THOL-1.8-08152019-WS","SM10200H",2019-08-29 10:00:00,"T","initial","Prep","342887","","","",""
"","","07-THOL-1.8-08152019-WS","SM2340B",2019-08-29 02:48:00,"T","initial","Analysis","6-AUG-28","","","",""
"","","07-THOL-1.8-08152019-WS","Calculation",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-THOL-1.8-08152019-WS","E353.2",2019-09-03 18:16:00,"T","initial","Analysis","649953","","","",""
"","","07-THOL-1.8-08152019-WS","E353.2",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-THOL-1.8-08152019-WS","Calculation",2019-09-06 13:29:00,"T","initial","Analysis","650305","","","",""
"","","07-THOL-1.8-08152019-WS","E351.2",2019-09-06 13:29:00,"T","initial","Prep","343905","","","",""
"","","07-THOL-1.8-08152019-WS","E365.1",2019-09-06 17:22:00,"T","initial","Prep","343377","","","",""
"","","07-THOL-1.8-08152019-WS","SM2540D",2019-08-22 13:50:00,"T","initial","Analysis","648338","","","",""
"","","07-THOL-1.8-08152019-WS","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-THOL-1.8-08152019-WS","E365.1",2019-08-16 15:56:00,"D","initial","Analysis","647876","","","",""
"","","07-THOL-1.8-08152019-EB","SM 2320 B",2019-08-29 18:45:00,"T","initial","Analysis","649352","","","",""
"","","07-THOL-1.8-08152019-EB","E350.1",2019-09-05 21:13:00,"T","initial","Analysis","650366","","","",""
"","","07-THOL-1.8-08152019-EB","SM5310C",2019-08-24 03:07:00,"T","initial","Analysis","648621","","","",""
"","","07-THOL-1.8-08152019-EB","E300.0",2019-08-27 23:45:00,"T","initial","Analysis","649060","","","",""
"","","07-THOL-1.8-08152019-EB","SM2340B",2019-08-29 02:51:00,"T","initial","Analysis","6-AUG-28","","","",""
"","","07-THOL-1.8-08152019-EB","Calculation",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-THOL-1.8-08152019-EB","E353.2",2019-09-03 18:17:00,"T","initial","Analysis","649953","","","",""
"","","07-THOL-1.8-08152019-EB","E353.2",2019-08-16 17:50:00,"T","initial","Analysis","647868","","","",""
"","","07-THOL-1.8-08152019-EB","Calculation",2019-09-06 13:30:00,"T","initial","Analysis","650305","","","",""
"","","07-THOL-1.8-08152019-EB","E351.2",2019-09-06 13:30:00,"T","initial","Prep","343905","","","",""
"","","07-THOL-1.8-08152019-EB","E365.1",2019-09-06 17:26:00,"T","initial","Prep","343377","","","",""
"","","07-THOL-1.8-08152019-EB","SM2540D",2019-08-22 13:50:00,"T","initial","Analysis","648338","","","",""
"","","07-THOL-1.8-08152019-EB","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-THOL-1.8-08152019-EB","E365.1",2019-08-16 15:57:00,"D","initial","Analysis","647876","","","",""
"","","647826-MB1","E365.1",2019-08-15 14:29:00,"D","initial","Analysis","647826","","","",""
"","","649125-MB1","SM 2320 B",2019-08-28 16:17:00,"T","initial","Analysis","649125","","","",""
"","","650365-MB1","E350.1",2019-09-05 20:39:00,"T","initial","Analysis","650365","","","",""
"","","648620-MB1","SM5310C",2019-08-23 15:38:00,"T","initial","Analysis","648620","","","",""
"","","648656-MB1","E300.0",2019-08-23 13:45:00,"T","initial","Analysis","648656","","","",""
"","","342885-MB1","SM10200H",2019-08-29 10:00:00,"T","initial","Prep","342885","","","",""
"","","649949-MB1","E353.2",2019-09-03 17:33:00,"T","initial","Analysis","649949","","","",""
"","","647852-MB1","E353.2",2019-08-15 17:28:00,"T","initial","Analysis","647852","","","",""
"","","343752-MB1","E351.2",2019-09-04 13:47:00,"T","initial","Prep","343752","","","",""
"","","343376-MB1","E365.1",2019-08-29 18:48:00,"T","initial","Prep","343376","","","",""
"","","648204-MB1","SM2540D",2019-08-21 14:30:00,"T","initial","Analysis","648204","","","",""
"","","647927-MB1","E180.1",2019-08-15 17:55:00,"T","initial","Analysis","647927","","","",""
"","","647837-MB2","E365.1",2019-08-15 14:38:00,"D","initial","Analysis","647837","","","",""
"","","649126-MB2","SM 2320 B",2019-08-28 19:22:00,"T","initial","Analysis","649126","","","",""
"","","650366-MB2","E350.1",2019-09-05 21:04:00,"T","initial","Analysis","650366","","","",""
"","","648621-MB2","SM5310C",2019-08-23 23:59:00,"T","initial","Analysis","648621","","","",""
"","","648667-MB2","E300.0",2019-08-23 17:38:00,"T","initial","Analysis","648667","","","",""
"","","342886-MB2","SM10200H",2019-08-29 10:00:00,"T","initial","Prep","342886","","","",""
"","","649953-MB2","E353.2",2019-09-03 18:06:00,"T","initial","Analysis","649953","","","",""
"","","647868-MB2","E353.2",2019-08-16 17:41:00,"T","initial","Analysis","647868","","","",""
"","","343905-MB2","E351.2",2019-09-06 13:13:00,"T","initial","Prep","343905","","","",""
"","","343377-MB2","E365.1",2019-09-06 16:59:00,"T","initial","Prep","343377","","","",""
"","","648338-MB2","SM2540D",2019-08-22 13:50:00,"T","initial","Analysis","648338","","","",""
"","","647928-MB2","E180.1",2019-08-15 17:55:00,"T","initial","Analysis","647928","","","",""
"","","647876-MB3","E365.1",2019-08-16 15:54:00,"D","initial","Analysis","647876","","","",""
"","","649352-MB3","SM 2320 B",2019-08-29 16:20:00,"T","initial","Analysis","649352","","","",""
"","","649060-MB3","E300.0",2019-08-27 20:44:00,"T","initial","Analysis","649060","","","",""
"","","342887-MB3","SM10200H",2019-09-04 12:00:00,"T","initial","Prep","342887","","","",""
"","","647941-MB3","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","650032-MB4","E300.0",2019-09-04 15:49:00,"T","initial","Analysis","650032","","","",""
"","","647826-LCS1","E365.1",2019-08-15 14:29:00,"D","initial","Analysis","647826","","","",""
"","","649125-LCS1","SM 2320 B",2019-08-28 17:03:00,"T","initial","Analysis","649125","","","",""
"","","650365-LCS1","E350.1",2019-09-05 20:40:00,"T","initial","Analysis","650365","","","",""
"","","648620-LCS1","SM5310C",2019-08-23 15:59:00,"T","initial","Analysis","648620","","","",""
"","","648656-LCS1","E300.0",2019-08-23 13:52:00,"T","initial","Analysis","648656","","","",""
"","","649949-LCS1","E353.2",2019-09-03 17:35:00,"T","initial","Analysis","649949","","","",""
"","","647852-LCS1","E353.2",2019-08-15 17:31:00,"T","initial","Analysis","647852","","","",""
"","","343752-LCS1","E351.2",2019-09-04 13:48:00,"T","initial","Prep","343752","","","",""
"","","343376-LCS1","E365.1",2019-08-29 18:49:00,"T","initial","Prep","343376","","","",""
"","","648204-LCS1","SM2540D",2019-08-21 14:30:00,"T","initial","Analysis","648204","","","",""
"","","647837-LCS2","E365.1",2019-08-15 14:42:00,"D","initial","Analysis","647837","","","",""
"","","649126-LCS2","SM 2320 B",2019-08-28 19:34:00,"T","initial","Analysis","649126","","","",""
"","","650366-LCS2","E350.1",2019-09-05 21:12:00,"T","initial","Analysis","650366","","","",""
"","","648621-LCS2","SM5310C",2019-08-24 00:41:00,"T","initial","Analysis","648621","","","",""
"","","648667-LCS2","E300.0",2019-08-23 17:45:00,"T","initial","Analysis","648667","","","",""
"","","649953-LCS2","E353.2",2019-09-03 18:14:00,"T","initial","Analysis","649953","","","",""
"","","647868-LCS2","E353.2",2019-08-16 17:41:00,"T","initial","Analysis","647868","","","",""
"","","343905-LCS2","E351.2",2019-09-06 13:14:00,"T","initial","Prep","343905","","","",""
"","","343377-LCS2","E365.1",2019-09-06 17:00:00,"T","initial","Prep","343377","","","",""
"","","648338-LCS2","SM2540D",2019-08-22 13:50:00,"T","initial","Analysis","648338","","","",""
"","","647876-LCS3","E365.1",2019-08-16 15:54:00,"D","initial","Analysis","647876","","","",""
"","","649352-LCS3","SM 2320 B",2019-08-29 16:52:00,"T","initial","Analysis","649352","","","",""
"","","649060-LCS3","E300.0",2019-08-27 20:50:00,"T","initial","Analysis","649060","","","",""
"","","650032-LCS4","E300.0",2019-09-04 16:28:00,"T","initial","Analysis","650032","","","",""
"","","07-SKAT_T89-0.2-08142019-WSDUP","SM 2320 B",2019-08-28 19:45:00,"T","initial","Analysis","649126","","","",""
"","","07-BGST-0.1-08152019-WSDUP","SM 2320 B",2019-08-29 18:16:00,"T","initial","Analysis","649352","","","",""
"","","07-BGST-0.1-08152019-WSDUP","SM10200H",2019-08-29 10:00:00,"T","initial","Prep","342887","","","",""
"","","07-BGST-0.1-08152019-WSDUP","SM2540D",2019-08-21 14:30:00,"T","initial","Analysis","648204","","","",""
"","","07-BGST-0.1-08152019-WSDUP","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-THOL-1.8-08152019-WSDUP","E180.1",2019-08-16 16:15:00,"T","initial","Analysis","647941","","","",""
"","","07-SKAT_T2-0.1-08142019-WSMS","E353.2",2019-09-03 17:46:00,"T","initial","Analysis","649949","","","",""
"","","07-SKAT_T5-0.1-08142019-WSMS","E300.0",2019-08-23 17:06:00,"T","initial","Analysis","648656","","","",""
"","","07-GROU-1.5-08142019-WSMS","E365.1",2019-09-06 17:03:00,"T","initial","Prep","343377","","","",""
"","","07-KEUK-0.1-08152019-EBMS","E351.2",2019-09-04 14:06:00,"T","initial","Prep","343752","","","",""
"","","07-BGST-0.1-08152019-WSMS","E350.1",2019-09-05 21:07:00,"T","initial","Analysis","650365","","","",""
"","","07-BGST-0.1-08152019-WSMS","SM5310C",2019-08-24 01:23:00,"T","initial","Analysis","648621","","","",""
"","","07-BGST-0.1-08152019-WSMS","E300.0",2019-08-27 22:59:00,"T","initial","Analysis","649060","","","",""
"","","07-BGST-0.1-08152019-WSMS","E353.2",2019-09-03 18:09:00,"T","initial","Analysis","649949","","","",""
"","","07-BGST-0.1-08152019-WSMS","E353.2",2019-08-16 17:48:00,"T","initial","Analysis","647868","","","",""
"","","07-BGST-0.1-08152019-WSMS","E351.2",2019-09-06 13:25:00,"T","initial","Prep","343905","","","",""
"","","07-BGST-0.1-08152019-WSMS","E365.1",2019-09-06 17:18:00,"T","initial","Prep","343377","","","",""
"","","07-BGST-0.1-08152019-WSMS","E365.1",2019-08-16 15:59:00,"D","initial","Analysis","647876","","","",""
"","","07-THOL-1.8-08152019-EBMS","E350.1",2019-09-05 21:14:00,"T","initial","Analysis","650366","","","",""
"","","07-THOL-1.8-08152019-EBMS","SM5310C",2019-08-24 03:28:00,"T","initial","Analysis","648621","","","",""
"","","07-THOL-1.8-08152019-EBMS","E353.2",2019-09-03 18:18:00,"T","initial","Analysis","649953","","","",""
"","","07-SKAT_T2-0.1-08142019-WSSD","E353.2",2019-09-03 17:47:00,"T","initial","Analysis","649949","","","",""
"","","07-SKAT_T5-0.1-08142019-WSSD","E300.0",2019-08-23 17:12:00,"T","initial","Analysis","648656","","","",""
"","","07-GROU-1.5-08142019-WSSD","E365.1",2019-09-06 17:04:00,"T","initial","Prep","343377","","","",""
"","","07-KEUK-0.1-08152019-EBSD","E351.2",2019-09-04 14:07:00,"T","initial","Prep","343752","","","",""
"","","07-BGST-0.1-08152019-WSSD","E350.1",2019-09-05 21:08:00,"T","initial","Analysis","650365","","","",""
"","","07-BGST-0.1-08152019-WSSD","SM5310C",2019-08-24 01:44:00,"T","initial","Analysis","648621","","","",""
"","","07-BGST-0.1-08152019-WSSD","E300.0",2019-08-27 23:06:00,"T","initial","Analysis","649060","","","",""
"","","07-BGST-0.1-08152019-WSSD","E353.2",2019-09-03 18:10:00,"T","initial","Analysis","649949","","","",""
"","","07-BGST-0.1-08152019-WSSD","E353.2",2019-08-16 17:49:00,"T","initial","Analysis","647868","","","",""
"","","07-BGST-0.1-08152019-WSSD","E351.2",2019-09-06 13:26:00,"T","initial","Prep","343905","","","",""
"","","07-BGST-0.1-08152019-WSSD","E365.1",2019-09-06 17:19:00,"T","initial","Prep","343377","","","",""
"","","07-BGST-0.1-08152019-WSSD","E365.1",2019-08-16 16:00:00,"D","initial","Analysis","647876","","","",""
"","","07-THOL-1.8-08152019-EBSD","E350.1",2019-09-05 21:16:00,"T","initial","Analysis","650366","","","",""
"","","07-THOL-1.8-08152019-EBSD","SM5310C",2019-08-24 04:31:00,"T","initial","Analysis","648621","","","",""
"","","07-THOL-1.8-08152019-EBSD","E353.2",2019-09-03 18:20:00,"T","initial","Analysis","649953","","","",""
"","","342905-LCS1","E200.7",2019-08-26 17:56:00,"T","initial","Prep","342905","","","",""
"","","342906-LCS1","E200.8",2019-08-27 12:34:00,"T","initial","Prep","342906","","","",""
"","","343266-LCS1","E200.7",2019-08-29 01:37:00,"T","initial","Prep","343266","","","",""
"","","343268-LCS1","E200.8",2019-08-28 15:43:00,"T","initial","Prep","343268","","","",""
"","","342905-MB1","E200.7",2019-08-26 17:53:00,"T","initial","Prep","342905","","","",""
"","","342906-MB1","E200.8",2019-08-27 11:20:00,"T","initial","Prep","342906","","","",""
"","","343266-MB1","E200.7",2019-08-29 01:34:00,"T","initial","Prep","343266","","","",""
"","","343268-MB1","E200.8",2019-08-28 15:41:00,"T","initial","Prep","343268","","","",""
"","","07-SKAT_T2-0.1-08142019-W","E200.8",2019-08-27 12:02:00,"T","initial","Prep","342906","","","",""
"","","07-SKAT_T2-0.1-08142019-W","E200.7",2019-08-26 19:10:00,"T","initial","Prep","342905","","","",""
"","","07-SKAT_T5-0.1-08142019-W","E200.8",2019-08-28 14:55:00,"T","initial","Prep","342906","","","",""
"","","07-SKAT_T5-0.1-08142019-W","E200.8",2019-08-27 12:04:00,"T","initial","Prep","342906","","","",""
"","","07-SKAT_T5-0.1-08142019-W","E200.7",2019-08-26 19:13:00,"T","initial","Prep","342905","","","",""
"","","07-GROU-1.5-08142019-WS","E200.8",2019-08-27 12:09:00,"T","initial","Prep","342906","","","",""
"","","07-GROU-1.5-08142019-WS","E200.7",2019-08-26 19:16:00,"T","initial","Prep","342905","","","",""
"","","07-GROU-1.5-08142019-WSMS","E200.8",2019-08-27 12:11:00,"T","initial","Prep","342906","","","",""
"","","07-GROU-1.5-08142019-WSMSD","E200.8",2019-08-27 12:13:00,"T","initial","Prep","342906","","","",""
"","","07-GROU-1.5-08142019-WS DUP","E200.8",2019-08-27 12:19:00,"T","initial","Prep","342906","","","",""
"","","07-GROU-1.5-08142019-WS DUP","E200.7",2019-08-26 19:19:00,"T","initial","Prep","342905","","","",""
"","","07-RSWP-0.1-08142019-WS","E200.8",2019-08-27 12:21:00,"T","initial","Prep","342906","","","",""
"","","07-RSWP-0.1-08142019-WS","E200.7",2019-08-26 19:23:00,"T","initial","Prep","342905","","","",""
"","","07-SKAT_T89-0.2-08142019-WS","E200.8",2019-08-27 12:23:00,"T","initial","Prep","342906","","","",""
"","","07-SKAT_T89-0.2-08142019-WS","E200.7",2019-08-26 19:26:00,"T","initial","Prep","342905","","","",""
"","","07-SKAT_T93A-0.5-08142019-WS","E200.8",2019-08-27 12:24:00,"T","initial","Prep","342906","","","",""
"","","07-SKAT_T93A-0.5-08142019-WS","E200.7",2019-08-26 19:29:00,"T","initial","Prep","342905","","","",""
"","","07-MASH-0.1-08142019-WS","E200.8",2019-08-27 12:26:00,"T","initial","Prep","342906","","","",""
"","","07-MASH-0.1-08142019-WS","E200.7",2019-08-26 19:32:00,"T","initial","Prep","342905","","","",""
"","","07-REED-0.1-08142019-WS","E200.8",2019-08-27 12:32:00,"T","initial","Prep","342906","","","",""
"","","07-REED-0.1-08142019-WS","E200.7",2019-08-26 19:35:00,"T","initial","Prep","342905","","","",""
"","","07-KEUK-0.1-08152019-WS","E200.8",2019-08-28 15:56:00,"T","initial","Prep","343268","","","",""
"","","07-KEUK-0.1-08152019-WS","E200.7",2019-08-29 02:14:00,"T","initial","Prep","343266","","","",""
"","","07-KEUK-0.1-08152019-EB","E200.8",2019-08-28 15:58:00,"T","initial","Prep","343268","","","",""
"","","07-KEUK-0.1-08152019-EB","E200.7",2019-08-29 02:17:00,"T","initial","Prep","343266","","","",""
"","","07-BGST-0.1-08152019-WS","E200.8",2019-08-29 17:20:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WS","E200.8",2019-08-28 16:04:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WS","E200.7",2019-08-29 02:21:00,"T","initial","Prep","343266","","","",""
"","","07-BGST-0.1-08152019-WSMS","E200.8",2019-08-29 17:22:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WSMS","E200.8",2019-08-28 16:06:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WSMS","E200.7",2019-08-29 02:24:00,"T","initial","Prep","343266","","","",""
"","","07-BGST-0.1-08152019-WSMSD","E200.8",2019-08-29 17:24:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WSMSD","E200.8",2019-08-28 16:08:00,"T","initial","Prep","343268","","","",""
"","","07-BGST-0.1-08152019-WSMSD","E200.7",2019-08-29 02:27:00,"T","initial","Prep","343266","","","",""
"","","07-GLNK-0.2-08152019-WS","E200.8",2019-08-28 16:13:00,"T","initial","Prep","343268","","","",""
"","","07-GLNK-0.2-08152019-WS","E200.7",2019-08-29 02:36:00,"T","initial","Prep","343266","","","",""
"","","07-CATH-0.6-08152019-WS","E200.8",2019-08-28 16:15:00,"T","initial","Prep","343268","","","",""
"","","07-CATH-0.6-08152019-WS","E200.7",2019-08-29 02:39:00,"T","initial","Prep","343266","","","",""
"","","07-THOL-1.8-08152019-WS","E200.8",2019-08-28 16:17:00,"T","initial","Prep","343268","","","",""
"","","07-THOL-1.8-08152019-WS","E200.7",2019-08-29 02:48:00,"T","initial","Prep","343266","","","",""
