"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR_YN","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717875-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/29/2021 18:24:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"00-QAQC-0.0","03/25/2021","N","ALSRNY","376348-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/25/2021 13:46:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"00-QAQC-0.0","03/28/2021","N","ALSRNY","376467-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/28/2021 12:26:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717767-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/29/2021 08:55:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"00-QAQC-0.0","03/28/2021","N","ALSRNY","376468-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/28/2021 12:26:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717876-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102700","03/29/2021 19:03:00",,"Lab Control Sample",,"032321C01W","NYSDEC",
"12-CARO-0.3","03/23/2021","N","ALSRNY","12-CARO-0.3-03232021-WDUP","12-CARO-0.3-03232021-W","WS","N","LR","Lab","12-CARO-0.3-03232021-W","R2102700","03/23/2021 13:00:00","03/24/2021","12-CARO-0.3",,"032321C01W","NYSDEC",
"12-NMIL-0.5","03/23/2021","N","ALSRNY","12-NMIL-0.5-03232021-WMS","12-NMIL-0.5-03232021-W","WS","N","MS","Lab","12-NMIL-0.5-03232021-W","R2102700","03/23/2021 10:15:00","03/24/2021","12-NMIL-0.5",,"032321C01W","NYSDEC",
"12-CARO-0.3","03/23/2021","N","ALSRNY","12-CARO-0.3-03232021-WMS","12-CARO-0.3-03232021-W","WS","N","MS","Lab","12-CARO-0.3-03232021-W","R2102700","03/23/2021 13:00:00","03/24/2021","12-CARO-0.3",,"032321C01W","NYSDEC",
"12-CARO-0.3","03/23/2021","N","ALSRNY","12-CARO-0.3-03232021-W MS","12-CARO-0.3-03232021-W","WS","N","MS","Lab","12-CARO-0.3-03232021-W","R2102700","03/23/2021 13:00:00","03/24/2021","12-CARO-0.3",,"032321C01W","NYSDEC",
"12-NMIL-0.5","03/23/2021","N","ALSRNY","12-NMIL-0.5-03232021-WSD","12-NMIL-0.5-03232021-W","WS","N","SD","Lab","12-NMIL-0.5-03232021-W","R2102700","03/23/2021 10:15:00","03/24/2021","12-NMIL-0.5",,"032321C01W","NYSDEC",
"12-CARO-0.3","03/23/2021","N","ALSRNY","12-CARO-0.3-03232021-WSD","12-CARO-0.3-03232021-W","WS","N","SD","Lab","12-CARO-0.3-03232021-W","R2102700","03/23/2021 13:00:00","03/24/2021","12-CARO-0.3",,"032321C01W","NYSDEC",
"12-CARO-0.3","03/23/2021","N","ALSRNY","12-CARO-0.3-03232021-W SD","12-CARO-0.3-03232021-W","WS","N","SD","Lab","12-CARO-0.3-03232021-W","R2102700","03/23/2021 13:00:00","03/24/2021","12-CARO-0.3",,"032321C01W","NYSDEC",
"12-CANW-4.0","03/25/2021","Y","ALSRNY","12-CANW-7.0-03252021-W","12-CANW-7.0-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 09:10:00","03/26/2021","12-CANW-7.0",,"032221C02W","NYSDEC",
"12-CANE-0.5","03/25/2021","N","ALSRNY","12-CANE-0.5-03252021-W","12-CANE-0.5-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 10:00:00","03/26/2021","12-CANE-0.5",,"032221C02W","NYSDEC",
"12-CARO-0.3","03/25/2021","N","ALSRNY","12-CARO-0.3-03252021-W","12-CARO-0.3-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 10:45:00","03/26/2021","12-CARO-0.3",,"032221C02W","NYSDEC",
"12-CAJO-5.1","03/25/2021","N","ALSRNY","12-CAJO-5.1-03252021-W","12-CAJO-5.1-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 11:35:00","03/26/2021","12-CAJO-5.1",,"032221C02W","NYSDEC",
"12-LASH-0.1","03/25/2021","N","ALSRNY","12-LASH-0.1-03252021-W","12-LASH-0.1-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 12:15:00","03/26/2021","12-LASH-0.1",,"032221C02W","NYSDEC",
"12-CAYA-4.7","03/25/2021","N","ALSRNY","12-CAYA-4.7-03252021-W","12-CAYA-4.7-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 13:15:00","03/26/2021","12-CAYA-4.7",,"032221C02W","NYSDEC",
"12-SCHO-0.5","03/25/2021","Y","ALSRNY","12-SCHO-1.2-03252021-W","12-SCHO-1.2-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 14:00:00","03/26/2021","12-SCHO-1.2",,"032221C02W","NYSDEC",
"12-POEN-2.0","03/25/2021","N","ALSRNY","12-POEN-2.0-03252021-W","12-POEN-2.0-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 15:00:00","03/26/2021","12-POEN-2.0",,"032221C02W","NYSDEC",
"12-NMIL-0.5","03/25/2021","N","ALSRNY","12-NMIL-0.5-03252021-W","12-NMIL-0.5-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 09:15:00","03/26/2021","12-NMIL-0.5",,"032221C02W","NYSDEC",
"12-ORSK-0.9","03/25/2021","N","ALSRNY","12-ORSK-0.9-03252021-W","12-ORSK-0.9-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 09:45:00","03/26/2021","12-ORSK-0.9",,"032221C02W","NYSDEC",
"12-SAUQ-1.7","03/25/2021","N","ALSRNY","12-SAUQ-1.7-03252021-W","12-SAUQ-1.7-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 10:15:00","03/26/2021","12-SAUQ-1.7",,"032221C02W","NYSDEC",
"12-REAL-0.1","03/25/2021","N","ALSRNY","12-REAL-0.1-03252021-W","12-REAL-0.1-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 10:45:00","03/26/2021","12-REAL-0.1",,"032221C02W","NYSDEC",
"12-STLE-0.2","03/25/2021","N","ALSRNY","12-STLE-0.2-03252021-W","12-STLE-0.2-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 11:30:00","03/26/2021","12-STLE-0.2",,"032221C02W","NYSDEC",
"12-FULM-0.4","03/25/2021","N","ALSRNY","12-FULM-0.4-03252021-W","12-FULM-0.4-03252021-W","WS","N","N","Field","","R2102866","03/25/2021 12:00:00","03/26/2021","12-FULM-0.4",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376784-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","04/01/2021 19:00:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717875-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","03/29/2021 18:22:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","376521-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","03/29/2021 14:21:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","718260-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","04/01/2021 08:35:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/26/2021","N","ALSRNY","717884-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","03/26/2021 17:50:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376785-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","04/01/2021 19:00:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717876-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","03/29/2021 18:55:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376727-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","04/01/2021 11:45:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/05/2021","N","ALSRNY","718651-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2102866","04/05/2021 19:11:00",,"Method Blank",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","718260-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","04/01/2021 08:35:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376784-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","04/01/2021 19:00:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717875-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","03/29/2021 18:24:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","376521-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","03/29/2021 14:21:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376785-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","04/01/2021 19:00:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","03/29/2021","N","ALSRNY","717876-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","03/29/2021 19:03:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","376727-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","04/01/2021 11:45:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/05/2021","N","ALSRNY","718651-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2102866","04/05/2021 19:12:00",,"Lab Control Sample",,"032221C02W","NYSDEC",
"00-QAQC-0.0","04/01/2021","N","ALSRNY","718260-DLCS1","Duplicate Lab Control Sample","WQ","LAB_INTERNAL","BD","Lab","718260-LCS1","R2102866","04/01/2021 08:35:00",,"LCSD",,"032221C02W","NYSDEC",
"12-CANW-4.0","03/25/2021","Y","ALSRNY","12-CANW-7.0-03252021-WDUP","12-CANW-7.0-03252021-W","WS","N","LR","Lab","12-CANW-7.0-03252021-W","R2102866","03/25/2021 09:10:00","03/26/2021","12-CANW-7.0",,"032221C02W","NYSDEC",
"12-NMIL-0.5","03/25/2021","N","ALSRNY","12-NMIL-0.5-03252021-WDUP","12-NMIL-0.5-03252021-W","WS","N","LR","Lab","12-NMIL-0.5-03252021-W","R2102866","03/25/2021 09:15:00","03/26/2021","12-NMIL-0.5",,"032221C02W","NYSDEC",
"12-CANW-4.0","03/25/2021","Y","ALSRNY","12-CANW-7.0-03252021-WMS","12-CANW-7.0-03252021-W","WS","N","MS","Lab","12-CANW-7.0-03252021-W","R2102866","03/25/2021 09:10:00","03/26/2021","12-CANW-7.0",,"032221C02W","NYSDEC",
"12-CANE-0.5","03/25/2021","N","ALSRNY","12-CANE-0.5-03252021-W MS","12-CANE-0.5-03252021-W","WS","N","MS","Lab","12-CANE-0.5-03252021-W","R2102866","03/25/2021 10:00:00","03/26/2021","12-CANE-0.5",,"032221C02W","NYSDEC",
"12-SCHO-0.5","03/25/2021","Y","ALSRNY","12-SCHO-1.2-03252021-WMS","12-SCHO-1.2-03252021-W","WS","N","MS","Lab","12-SCHO-1.2-03252021-W","R2102866","03/25/2021 14:00:00","03/26/2021","12-SCHO-1.2",,"032221C02W","NYSDEC",
"12-ORSK-0.9","03/25/2021","N","ALSRNY","12-ORSK-0.9-03252021-W MS","12-ORSK-0.9-03252021-W","WS","N","MS","Lab","12-ORSK-0.9-03252021-W","R2102866","03/25/2021 09:45:00","03/26/2021","12-ORSK-0.9",,"032221C02W","NYSDEC",
"12-CANW-4.0","03/25/2021","Y","ALSRNY","12-CANW-7.0-03252021-WSD","12-CANW-7.0-03252021-W","WS","N","SD","Lab","12-CANW-7.0-03252021-W","R2102866","03/25/2021 09:10:00","03/26/2021","12-CANW-7.0",,"032221C02W","NYSDEC",
"12-CANE-0.5","03/25/2021","N","ALSRNY","12-CANE-0.5-03252021-W SD","12-CANE-0.5-03252021-W","WS","N","SD","Lab","12-CANE-0.5-03252021-W","R2102866","03/25/2021 10:00:00","03/26/2021","12-CANE-0.5",,"032221C02W","NYSDEC",
"12-SCHO-0.5","03/25/2021","Y","ALSRNY","12-SCHO-1.2-03252021-WSD","12-SCHO-1.2-03252021-W","WS","N","SD","Lab","12-SCHO-1.2-03252021-W","R2102866","03/25/2021 14:00:00","03/26/2021","12-SCHO-1.2",,"032221C02W","NYSDEC",
"12-ORSK-0.9","03/25/2021","N","ALSRNY","12-ORSK-0.9-03252021-W SD","12-ORSK-0.9-03252021-W","WS","N","SD","Lab","12-ORSK-0.9-03252021-W","R2102866","03/25/2021 09:45:00","03/26/2021","12-ORSK-0.9",,"032221C02W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-W-SEQ","12-LASH-0.1-04062021-W-SEQ","WS","SEQ","N","Field","","R2103245","04/06/2021 10:05:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-SCHO-0.5","04/06/2021","Y","ALSRNY","12-SCHO-1.2-04062021-W","12-SCHO-1.2-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 12:20:00","04/07/2021","12-SCHO-1.2",,"040621C01W","NYSDEC",
"12-POEN-2.0","04/06/2021","N","ALSRNY","12-POEN-2.0-04062021-W","12-POEN-2.0-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 13:14:00","04/07/2021","12-POEN-2.0",,"040621C01W","NYSDEC",
"12-POEN-2.0","04/06/2021","N","ALSRNY","12-POEN-2.0-04062021-W-EB","12-POEN-2.0-04062021-W-EB","WS","EB","N","Field","","R2103245","04/06/2021 13:14:00","04/07/2021","12-POEN-2.0",,"040621C01W","NYSDEC",
"12-CANE-0.5","04/06/2021","N","ALSRNY","12-CANE-0.5-04062021-W","12-CANE-0.5-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 08:42:00","04/07/2021","12-CANE-0.5",,"040621C01W","NYSDEC",
"12-CARO-0.3","04/06/2021","N","ALSRNY","12-CARO-0.3-04062021-W","12-CARO-0.3-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 09:21:00","04/07/2021","12-CARO-0.3",,"040621C01W","NYSDEC",
"12-CAJO-5.1","04/06/2021","N","ALSRNY","12-CAJO-5.1-04062021-W","12-CAJO-5.1-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 10:02:00","04/07/2021","12-CAJO-5.1",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-W","12-LASH-0.1-04062021-W","WS","N_SEQPARENT","N","Field","","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-CAYA-4.7","04/06/2021","N","ALSRNY","12-CAYA-4.7-04062021","12-CAYA-4.7-04062021","WS","N","N","Field","","R2103245","04/06/2021 11:43:00","04/07/2021","12-CAYA-4.7",,"040621C01W","NYSDEC",
"12-NMIL-0.5","04/06/2021","N","ALSRNY","12-NMIL-0.5-04062021-W","12-NMIL-0.5-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 09:30:00","04/07/2021","12-NMIL-0.5",,"040621C01W","NYSDEC",
"12-ORSK-0.9","04/06/2021","N","ALSRNY","12-ORSK-0.9-04062021-W","12-ORSK-0.9-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 10:00:00","04/07/2021","12-ORSK-0.9",,"040621C01W","NYSDEC",
"12-SAUQ-1.7","04/06/2021","N","ALSRNY","12-SAUQ-1.7-04062021-W","12-SAUQ-1.7-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 11:00:00","04/07/2021","12-SAUQ-1.7",,"040621C01W","NYSDEC",
"12-REAL-0.1","04/06/2021","N","ALSRNY","12-REAL-0.1-04062021-W","12-REAL-0.1-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 11:15:00","04/07/2021","12-REAL-0.1",,"040621C01W","NYSDEC",
"12-STLE-0.2","04/06/2021","N","ALSRNY","12-STLE-0.2-04062021-W","12-STLE-0.2-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 12:45:00","04/07/2021","12-STLE-0.2",,"040621C01W","NYSDEC",
"12-FULM-0.4","04/06/2021","N","ALSRNY","12-FULM-0.4-04062021-W","12-FULM-0.4-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 13:45:00","04/07/2021","12-FULM-0.4",,"040621C01W","NYSDEC",
"12-CANW-4.0","04/06/2021","Y","ALSRNY","12-CANW-7.0-04062021-W","12-CANW-7.0-04062021-W","WS","N","N","Field","","R2103245","04/06/2021 14:30:00","04/07/2021","12-CANW-7.0",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/08/2021","N","ALSRNY","377194-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/08/2021 20:00:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/12/2021","N","ALSRNY","719466-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/12/2021 20:11:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377589-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/15/2021 17:53:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/13/2021","N","ALSRNY","719495-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/13/2021 07:35:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/07/2021","N","ALSRNY","719160-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/07/2021 17:15:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/08/2021","N","ALSRNY","377195-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/08/2021 20:00:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/12/2021","N","ALSRNY","719467-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/12/2021 21:00:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/19/2021","N","ALSRNY","377778-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/19/2021 14:55:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377616-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/15/2021 21:20:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","378001-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/22/2021 16:55:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377617-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/15/2021 21:20:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377617-MB4","Method Blank","WQ","LAB_INTERNAL","LB","Lab","","R2103245","04/15/2021 21:20:00",,"Method Blank",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/08/2021","N","ALSRNY","377194-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/08/2021 20:00:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/12/2021","N","ALSRNY","719466-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/12/2021 20:19:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377589-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/15/2021 17:53:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/13/2021","N","ALSRNY","719495-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/13/2021 07:35:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/08/2021","N","ALSRNY","377195-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/08/2021 20:00:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/12/2021","N","ALSRNY","719467-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/12/2021 21:01:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/19/2021","N","ALSRNY","377778-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/19/2021 14:55:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377616-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/15/2021 21:20:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/22/2021","N","ALSRNY","378001-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/22/2021 16:55:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377617-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/15/2021 21:20:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"00-QAQC-0.0","04/15/2021","N","ALSRNY","377617-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab","","R2103245","04/15/2021 21:20:00",,"Lab Control Sample",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-WDUP","12-LASH-0.1-04062021-W","WS","N","LR","Lab","12-LASH-0.1-04062021-W","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-NMIL-0.5","04/06/2021","N","ALSRNY","12-NMIL-0.5-04062021-WDUP","12-NMIL-0.5-04062021-W","WS","N","LR","Lab","12-NMIL-0.5-04062021-W","R2103245","04/06/2021 09:30:00","04/07/2021","12-NMIL-0.5",,"040621C01W","NYSDEC",
"12-POEN-2.0","04/06/2021","N","ALSRNY","12-POEN-2.0-04062021-W-EBMS","12-POEN-2.0-04062021-W-EB","WS","EB","MS","Lab","12-POEN-2.0-04062021-W-EB","R2103245","04/06/2021 13:14:00","04/07/2021","12-POEN-2.0",,"040621C01W","NYSDEC",
"12-CARO-0.3","04/06/2021","N","ALSRNY","12-CARO-0.3-04062021-WMS","12-CARO-0.3-04062021-W","WS","N","MS","Lab","12-CARO-0.3-04062021-W","R2103245","04/06/2021 09:21:00","04/07/2021","12-CARO-0.3",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-WMS","12-LASH-0.1-04062021-W","WS","N","MS","Lab","12-LASH-0.1-04062021-W","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-W MS","12-LASH-0.1-04062021-W","WS","N","MS","Lab","12-LASH-0.1-04062021-W","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-CAYA-4.7","04/06/2021","N","ALSRNY","12-CAYA-4.7-04062021MS","12-CAYA-4.7-04062021","WS","N","MS","Lab","12-CAYA-4.7-04062021","R2103245","04/06/2021 11:43:00","04/07/2021","12-CAYA-4.7",,"040621C01W","NYSDEC",
"12-FULM-0.4","04/06/2021","N","ALSRNY","12-FULM-0.4-04062021-WMS","12-FULM-0.4-04062021-W","WS","N","MS","Lab","12-FULM-0.4-04062021-W","R2103245","04/06/2021 13:45:00","04/07/2021","12-FULM-0.4",,"040621C01W","NYSDEC",
"12-FULM-0.4","04/06/2021","N","ALSRNY","12-FULM-0.4-04062021-W MS","12-FULM-0.4-04062021-W","WS","N","MS","Lab","12-FULM-0.4-04062021-W","R2103245","04/06/2021 13:45:00","04/07/2021","12-FULM-0.4",,"040621C01W","NYSDEC",
"12-CANW-4.0","04/06/2021","Y","ALSRNY","12-CANW-7.0-04062021-WMS","12-CANW-7.0-04062021-W","WS","N","MS","Lab","12-CANW-7.0-04062021-W","R2103245","04/06/2021 14:30:00","04/07/2021","12-CANW-7.0",,"040621C01W","NYSDEC",
"12-POEN-2.0","04/06/2021","N","ALSRNY","12-POEN-2.0-04062021-W-EBSD","12-POEN-2.0-04062021-W-EB","WS","EB","SD","Lab","12-POEN-2.0-04062021-W-EB","R2103245","04/06/2021 13:14:00","04/07/2021","12-POEN-2.0",,"040621C01W","NYSDEC",
"12-CARO-0.3","04/06/2021","N","ALSRNY","12-CARO-0.3-04062021-WSD","12-CARO-0.3-04062021-W","WS","N","SD","Lab","12-CARO-0.3-04062021-W","R2103245","04/06/2021 09:21:00","04/07/2021","12-CARO-0.3",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-WSD","12-LASH-0.1-04062021-W","WS","N","SD","Lab","12-LASH-0.1-04062021-W","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-LASH-0.1","04/06/2021","N","ALSRNY","12-LASH-0.1-04062021-W SD","12-LASH-0.1-04062021-W","WS","N","SD","Lab","12-LASH-0.1-04062021-W","R2103245","04/06/2021 10:41:00","04/07/2021","12-LASH-0.1",,"040621C01W","NYSDEC",
"12-CAYA-4.7","04/06/2021","N","ALSRNY","12-CAYA-4.7-04062021SD","12-CAYA-4.7-04062021","WS","N","SD","Lab","12-CAYA-4.7-04062021","R2103245","04/06/2021 11:43:00","04/07/2021","12-CAYA-4.7",,"040621C01W","NYSDEC",
"12-FULM-0.4","04/06/2021","N","ALSRNY","12-FULM-0.4-04062021-WSD","12-FULM-0.4-04062021-W","WS","N","SD","Lab","12-FULM-0.4-04062021-W","R2103245","04/06/2021 13:45:00","04/07/2021","12-FULM-0.4",,"040621C01W","NYSDEC",
