"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636196-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/15/2019 23:12:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337101-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/21/2019 16:29:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337044-MB1","Method Blank","WQ","LB","Lab","","R1904327","05/20/2019 16:32:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636197-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/15/2019 22:34:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","637372-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/29/2019 05:26:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","635707-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/16/2019 09:13:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636196-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/15/2019 23:12:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337101-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/21/2019 16:29:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337044-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904327","05/20/2019 16:32:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05142019-WMS","12-SAUQ-1.7-05142019-W","WS","MS","Lab","12-SAUQ-1.7-05142019-W","R1904327","05/14/2019 13:30:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/15/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05142019-WMSD","12-SAUQ-1.7-05142019-W","WS","SD","Lab","12-SAUQ-1.7-05142019-W","R1904327","05/14/2019 13:30:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/15/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05212019-W","12-SAUQ-1.7-05212019-W","WS","N","Field","","R1904574","05/21/2019 11:00:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CANW-72.3","N","N","ALSRNY","12-CANW-72.3-05212019-W","12-CANW-72.3-05212019-W","WS","N","Field","","R1904574","05/21/2019 09:00:00","12-CANW-72.3",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636950-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/22/2019 18:28:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","637831-MB1","Method Blank","WQ","LB","Lab","","R1904574","06/01/2019 04:15:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337422-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/22/2019 11:55:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636955-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/24/2019 17:54:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636944-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/22/2019 21:41:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337383-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/24/2019 17:02:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337458-MB1","Method Blank","WQ","LB","Lab","","R1904574","05/28/2019 15:49:00","Method Blank",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636950-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","05/22/2019 18:28:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","637831-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","06/01/2019 04:36:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636955-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","05/24/2019 18:02:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","636944-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","05/22/2019 21:42:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337383-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","05/24/2019 17:02:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","337458-LCS1","Lab Control Sample","WQ","BS","Lab","","R1904574","05/28/2019 15:49:00","Lab Control Sample",NA,NA,NA,NA,NA,"","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05212019-WMS","12-SAUQ-1.7-05212019-W","WS","MS","Lab","12-SAUQ-1.7-05212019-W","R1904574","05/21/2019 11:00:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05212019-W MS","12-SAUQ-1.7-05212019-W","WS","MS","Lab","12-SAUQ-1.7-05212019-W","R1904574","05/21/2019 11:00:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05212019-WSD","12-SAUQ-1.7-05212019-W","WS","SD","Lab","12-SAUQ-1.7-05212019-W","R1904574","05/21/2019 11:00:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.7","N","N","ALSRNY","12-SAUQ-1.7-05212019-W SD","12-SAUQ-1.7-05212019-W","WS","SD","Lab","12-SAUQ-1.7-05212019-W","R1904574","05/21/2019 11:00:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"05/22/2019","052019R6W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SCHO-36.0","Y","N","ALSRNY","12-SCHO-36-05212019-W","12-SCHO-36-05212019-W","WS","N","Field","","R1904575","05/21/2019 11:00:00","12-SCHO-36",NA,NA,NA,NA,NA,"05/22/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-OTSQ-0.2","N","N","ALSRNY","12-OTSQ-0.2-05212019-W","12-OTSQ-0.2-05212019-W","WS","N","Field","","R1904575","05/21/2019 09:30:00","12-OTSQ-0.2",NA,NA,NA,NA,NA,"05/22/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
